client_name,project_name,bid_classification,bid_type,bid_ID,awarded_date,awarded_year,company_name,submitted_price,winning_status
Halton Region,Construction of William Halton Parkway (Reg Rd 40) from Third Line to Neyagawa Boulevard (Reg Rd 4) in the Town of Oakville,Construction,RFT,R-2263E-20,Jan 26,2021,Eiffage Innovative Canada Inc.,"$91,178,705.00",0
Halton Region,Construction of William Halton Parkway (Reg Rd 40) from Third Line to Neyagawa Boulevard (Reg Rd 4) in the Town of Oakville,Construction,RFT,R-2263E-20,Jan 26,2021,"Dufferin Construction Company, A division of CRH Canada Group Inc.","$103,310,000.00",0
Halton Region,"Development of Standard SAP PM Criticality Ranking for Water, Wastewater Treatment Plants",Services,RFP,P-963-20,Dec 31,2020,GM BluePlan Engineering Limited,,0
Halton Region,"Development of Standard SAP PM Criticality Ranking for Water, Wastewater Treatment Plants",Services,RFP,P-963-20,Dec 31,2020,SLBC INC.,,1
Halton Region,Predictive Maintenance Services at Halton Region Water and Wastewater Facilities,Services,RFP,P-226-20,Mar 1,2021,Ainsworth Inc.,,0
Halton Region,Predictive Maintenance Services at Halton Region Water and Wastewater Facilities,Services,RFP,P-226-20,Mar 1,2021,CANADA PREDICTIVE MAINTENANCE INC,,0
Halton Region,Predictive Maintenance Services at Halton Region Water and Wastewater Facilities,Services,RFP,P-226-20,Mar 1,2021,Lakeside Process Controls,,0
Halton Region,Predictive Maintenance Services at Halton Region Water and Wastewater Facilities,Services,RFP,P-226-20,Mar 1,2021,Magneto Electric Service Co. Limited,,0
Halton Region,Predictive Maintenance Services at Halton Region Water and Wastewater Facilities,Services,RFP,P-226-20,Mar 1,2021,Predict Monitoring Systems,,1
Halton Region,Predictive Maintenance Services at Halton Region Water and Wastewater Facilities,Services,RFP,P-226-20,Mar 1,2021,SPL Industrial Pumps & Equipment Inc.,,0
Halton Region,Pump and Electrical Motor Repairs For All Halton Region Water and Wastewater Facilities,Services,RFP,P-225-20,Jan 18,2021,Ainsworth Inc.,,1
Halton Region,Pump and Electrical Motor Repairs For All Halton Region Water and Wastewater Facilities,Services,RFP,P-225-20,Jan 18,2021,EMNOR MECHANICAL INC.,,0
Halton Region,Pump and Electrical Motor Repairs For All Halton Region Water and Wastewater Facilities,Services,RFP,P-225-20,Jan 18,2021,Magneto Electric Service Co. Limited,,0
Halton Region,Request for Prequalification for Construction of South Georgetown Servicing Wastewater Main on 8th Ln & Trafalgar Rd (Reg. Rd. 3) from No. 10 Side Rd (Reg. Rd. 10) to Britannia Rd (Reg. Rd. 6) in the Town of Milton & Town of Halton Hills,Construction,RFPQ,S-3126A-A2-20,Dec 15,2020,C&M McNally/Triad JV Corp,,1
Halton Region,Request for Prequalification for Construction of South Georgetown Servicing Wastewater Main on 8th Ln & Trafalgar Rd (Reg. Rd. 3) from No. 10 Side Rd (Reg. Rd. 10) to Britannia Rd (Reg. Rd. 6) in the Town of Milton & Town of Halton Hills,Construction,RFPQ,S-3126A-A2-20,Dec 15,2020,CRS Tunnelling Inc.,,1
Halton Region,Request for Prequalification for Construction of South Georgetown Servicing Wastewater Main on 8th Ln & Trafalgar Rd (Reg. Rd. 3) from No. 10 Side Rd (Reg. Rd. 10) to Britannia Rd (Reg. Rd. 6) in the Town of Milton & Town of Halton Hills,Construction,RFPQ,S-3126A-A2-20,Dec 15,2020,"DIBCO-CRS, A JOINT VENTURE, INC.",,0
Halton Region,Request for Prequalification for Construction of South Georgetown Servicing Wastewater Main on 8th Ln & Trafalgar Rd (Reg. Rd. 3) from No. 10 Side Rd (Reg. Rd. 10) to Britannia Rd (Reg. Rd. 6) in the Town of Milton & Town of Halton Hills,Construction,RFPQ,S-3126A-A2-20,Dec 15,2020,Earth Boring Co. Limited,,1
Halton Region,Request for Prequalification for Construction of South Georgetown Servicing Wastewater Main on 8th Ln & Trafalgar Rd (Reg. Rd. 3) from No. 10 Side Rd (Reg. Rd. 10) to Britannia Rd (Reg. Rd. 6) in the Town of Milton & Town of Halton Hills,Construction,RFPQ,S-3126A-A2-20,Dec 15,2020,Bothar Inc.,,1
Halton Region,Request for Prequalification for Construction of South Georgetown Servicing Wastewater Main on 8th Ln & Trafalgar Rd (Reg. Rd. 3) from No. 10 Side Rd (Reg. Rd. 10) to Britannia Rd (Reg. Rd. 6) in the Town of Milton & Town of Halton Hills,Construction,RFPQ,S-3126A-A2-20,Dec 15,2020,McNally Construction Inc,,1
Halton Region,Request for Prequalification for Construction of South Georgetown Servicing Wastewater Main on 8th Ln & Trafalgar Rd (Reg. Rd. 3) from No. 10 Side Rd (Reg. Rd. 10) to Britannia Rd (Reg. Rd. 6) in the Town of Milton & Town of Halton Hills,Construction,RFPQ,S-3126A-A2-20,Dec 15,2020,Technicore Underground Inc,,1
Halton Region,Request for Prequalification for Construction of South Georgetown Servicing Wastewater Main on 8th Ln & Trafalgar Rd (Reg. Rd. 3) from No. 10 Side Rd (Reg. Rd. 10) to Britannia Rd (Reg. Rd. 6) in the Town of Milton & Town of Halton Hills,Construction,RFPQ,S-3126A-A2-20,Dec 15,2020,Ward & Burke Microtunnelling,,1
Halton Region,"Provision of Engineering Services for Construction Of New Local Road And Stormwater Management Facilities Located At Steeles Avenue And Sixth Line In Halton Hills, Ontario",Services,RFP,P-964-20,Jan 22,2021,Stantec Consulting Ltd.,"$858,760.00",1
Halton Region,"Provision of Engineering Services for Construction Of New Local Road And Stormwater Management Facilities Located At Steeles Avenue And Sixth Line In Halton Hills, Ontario",Services,RFP,P-964-20,Jan 22,2021,BT Engineering Inc.,,0
Halton Region,"Provision of Engineering Services for Construction Of New Local Road And Stormwater Management Facilities Located At Steeles Avenue And Sixth Line In Halton Hills, Ontario",Services,RFP,P-964-20,Jan 22,2021,Chisholm Fleming & Associates,,0
Halton Region,"Provision of Engineering Services for Construction Of New Local Road And Stormwater Management Facilities Located At Steeles Avenue And Sixth Line In Halton Hills, Ontario",Services,RFP,P-964-20,Jan 22,2021,WSP Canada Inc.,,0
Halton Region,Road Safety Products,Goods,RFT,T-231-20,Oct 20,2020,Almon Equipment.Ltd.,"$44,452.00",0
Halton Region,Road Safety Products,Goods,RFT,T-231-20,Oct 20,2020,MMW Traffic Services & Solutions Inc,"$25,289.85",1
Halton Region,Road Safety Products,Goods,RFT,T-231-20,Oct 20,2020,RDC Group,"$36,939.85",0
Halton Region,Road Safety Products,Goods,RFT,T-231-20,Oct 20,2020,Stinson Equipment Limited O/A Stinson Owl-Lite,"$43,655.90",0
Halton Region,Supply and Delivery of Aggregates,Goods,RFT,T-121-20,Nov 2,2020,Dopwell Transport inc,"$387,365.76",0
Halton Region,Supply and Delivery of Aggregates,Goods,RFT,T-121-20,Nov 2,2020,Edgerock Construction,"$160,308.00",0
Halton Region,Supply and Delivery of Aggregates,Goods,RFT,T-121-20,Nov 2,2020,Lafarge Canada,"$119,745.12",1
Halton Region,Supply and Delivery of Aggregates,Goods,RFT,T-121-20,Nov 2,2020,Vanbeeks Garden Supplies Inc,"$137,625.62",0
Halton Region,Supply and Delivery of Aggregates,Goods,RFT,T-121-20,Nov 2,2020,Waterford Sand & Gravel,"$146,836.08",0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,AINLEY & ASSOCIATES LIMITED,,0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,Associated Engineering (Ont.) Ltd.,,0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,Chisholm Fleming & Associates,,0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,Environmental Infrastructure Solutions Inc.,,0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,EXP Services Inc.,,0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,GHD Limited,,0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,GM BluePlan Engineering Limited,,0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,Metropolitan Consulting Inc.,,0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,Morrison Hershfield Limited,,0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,R.J. Burnside & Associates Limited,,1
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,RA Engineering Inc,,0
Halton Region,"Engineering Services for Watermain Replacement on Autumn Hill Cresc from Snowhill Crt to Driftwood Dr, on Driftwood Dr from Hemlock Crt to Autumn Hill, and on Palmer Dr from Guelph Ln to Centennial Dr (PR-3311) AND Watermain and Wastewater Main Replacement on Wicklow Rd and Belfast Ave (PR-3313)",Services,RFP,P-977-20,Nov 30,2020,Robinson Consultants Inc,,0
Halton Region,"Bailie Booster Pumping Station Upgrades and Reservoir Rehabilitation, in the City of Burlington",Construction,RFT,W-3095B-20,Jan 20,2021,Sona Construction Limited,"$5,379,562.00",1
Halton Region,"Bailie Booster Pumping Station Upgrades and Reservoir Rehabilitation, in the City of Burlington",Construction,RFT,W-3095B-20,Jan 20,2021,BGL Contractors Corp,"$6,490,170.00",0
Halton Region,"Bailie Booster Pumping Station Upgrades and Reservoir Rehabilitation, in the City of Burlington",Construction,RFT,W-3095B-20,Jan 20,2021,TORBEAR CONTRACTING INC,"$5,589,590.00",0
Halton Region,"Bailie Booster Pumping Station Upgrades and Reservoir Rehabilitation, in the City of Burlington",Construction,RFT,W-3095B-20,Jan 20,2021,Aplus General Contractors Corp.,"$5,730,833.00",0
Halton Region,"Bailie Booster Pumping Station Upgrades and Reservoir Rehabilitation, in the City of Burlington",Construction,RFT,W-3095B-20,Jan 20,2021,Jeviso Construction Corporation,"$6,386,323.00",0
Halton Region,"Bailie Booster Pumping Station Upgrades and Reservoir Rehabilitation, in the City of Burlington",Construction,RFT,W-3095B-20,Jan 20,2021,Baseline Constructors Inc.,"$6,268,000.00",0
Halton Region,"Bailie Booster Pumping Station Upgrades and Reservoir Rehabilitation, in the City of Burlington",Construction,RFT,W-3095B-20,Jan 20,2021,Kingdom Construction Limited,"$5,778,209.49",0
Halton Region,Supply and Installation of Three (3) Private Water Storage Tank Systems and Associated Appurtenances in the Town of Oakville and the Town of Milton,Construction,RFT,S-3234B(4)-20,Oct 6,2020,GEN-PRO/1320376 Ontario Ltd.,"$176,375.00",1
Halton Region,Supply and Installation of Three (3) Private Water Storage Tank Systems and Associated Appurtenances in the Town of Oakville and the Town of Milton,Construction,RFT,S-3234B(4)-20,Oct 6,2020,2220742 Ontario Ltd o/a Bronte Construction,"$189,898.98",0
Halton Region,Supply and Installation of Three (3) Private Water Storage Tank Systems and Associated Appurtenances in the Town of Oakville and the Town of Milton,Construction,RFT,S-3234B(4)-20,Oct 6,2020,MJ.K. Construction Inc.,"$162,515.00",0
Halton Region,Supply and Installation of Three (3) Private Water Storage Tank Systems and Associated Appurtenances in the Town of Oakville and the Town of Milton,Construction,RFT,S-3234B(4)-20,Oct 6,2020,Greenspace Construction Inc.,"$180,840.00",0
Halton Region,Demolition of 108 Omaha and 938 Lakeshore,Construction,RFT,T-561-20,Oct 8,2020,Budget Environmental Disposal Inc,"$165,241.00",0
Halton Region,Demolition of 108 Omaha and 938 Lakeshore,Construction,RFT,T-561-20,Oct 8,2020,United Wrecking Inc,"$239,576.00",0
Halton Region,Demolition of 108 Omaha and 938 Lakeshore,Construction,RFT,T-561-20,Oct 8,2020,QM LP,"$236,429.40",0
Halton Region,Demolition of 108 Omaha and 938 Lakeshore,Construction,RFT,T-561-20,Oct 8,2020,Priestly Demolition Inc.,"$177,520.00",0
Halton Region,Demolition of 108 Omaha and 938 Lakeshore,Construction,RFT,T-561-20,Oct 8,2020,Salandria LTD.,"$141,999.99",1
Halton Region,Demolition of 108 Omaha and 938 Lakeshore,Construction,RFT,T-561-20,Oct 8,2020,Schouten Excavating Inc.,"$240,133.00",0
Halton Region,Demolition of 108 Omaha and 938 Lakeshore,Construction,RFT,T-561-20,Oct 8,2020,Tri-Phase Group Inc.,,0
Halton Region,"Construction of a Hauled Sewage Receiving Station at the Burlington Skyway Wastewater Treatment Plant, in the City of Burlington",Construction,RFT,S-3234B-2-20,Oct 6,2020,Massive Devcon Corp,"$836,467.00",0
Halton Region,"Construction of a Hauled Sewage Receiving Station at the Burlington Skyway Wastewater Treatment Plant, in the City of Burlington",Construction,RFT,S-3234B-2-20,Oct 6,2020,Kingdom Construction Limited,"$744,601.00",0
Halton Region,"Construction of a Hauled Sewage Receiving Station at the Burlington Skyway Wastewater Treatment Plant, in the City of Burlington",Construction,RFT,S-3234B-2-20,Oct 6,2020,MJ.K. Construction Inc.,"$611,390.00",0
Halton Region,"Construction of a Hauled Sewage Receiving Station at the Burlington Skyway Wastewater Treatment Plant, in the City of Burlington",Construction,RFT,S-3234B-2-20,Oct 6,2020,ONIT Construction Inc.,"$604,166.63",0
Halton Region,"Construction of a Hauled Sewage Receiving Station at the Burlington Skyway Wastewater Treatment Plant, in the City of Burlington",Construction,RFT,S-3234B-2-20,Oct 6,2020,Bestco Construction (2005) Ltd,"$563,789.00",0
Halton Region,"Construction of a Hauled Sewage Receiving Station at the Burlington Skyway Wastewater Treatment Plant, in the City of Burlington",Construction,RFT,S-3234B-2-20,Oct 6,2020,Aplus General Contractors Corp.,"$648,000.00",0
Halton Region,"Construction of a Hauled Sewage Receiving Station at the Burlington Skyway Wastewater Treatment Plant, in the City of Burlington",Construction,RFT,S-3234B-2-20,Oct 6,2020,SPAND CONSTRUCTION LIMITED,"$595,540.00",0
Halton Region,"Construction of a Hauled Sewage Receiving Station at the Burlington Skyway Wastewater Treatment Plant, in the City of Burlington",Construction,RFT,S-3234B-2-20,Oct 6,2020,Greenspace Construction Inc.,"$552,357.21",1
Halton Region,"Construction of a Hauled Sewage Receiving Station at the Burlington Skyway Wastewater Treatment Plant, in the City of Burlington",Construction,RFT,S-3234B-2-20,Oct 6,2020,STM Construction Ltd.,"$714,049.05",0
Halton Region,CONSULTING SERVICES FOR THE PLANNING AND PRELIMINARY DESIGN OF FUTURE LANDFILL CELLS FOR THE HALTON WASTE MANAGEMENT SITE,Services,RFP,P-227-20,Nov 2,2020,Associated Engineering (Ont.) Ltd.,,1
Halton Region,CONSULTING SERVICES FOR THE PLANNING AND PRELIMINARY DESIGN OF FUTURE LANDFILL CELLS FOR THE HALTON WASTE MANAGEMENT SITE,Services,RFP,P-227-20,Nov 2,2020,Golder Associates Ltd.,,0
Halton Region,SUPPLY AND DELIVERY OF ONE REFRIGERATED CARGO TRUCK,Goods,RFT,T-047-20,Nov 3,2020,PTG Mississauga Enterprises Limited Partnership,,0
Halton Region,SUPPLY AND DELIVERY OF ONE REFRIGERATED CARGO TRUCK,Goods,RFT,T-047-20,Nov 3,2020,Rush Truck Centres of Canada,,1
Halton Region,"Engineering Services for Preliminary Design, Detailed Design, Contract Tender Preparation, Contract Administration and Inspection and Warranty FOR Biosolids Management Centre Centrifuge Dewatering System Upgrade, Town of Oakville",Services,RFP,P-974-20,Feb 24,2021,R.J. Burnside & Associates Limited,,1
Halton Region,"Provision of Engineering Services for Preliminary Design, Detailed Design, Contract Tender Preparation, Contract Administration, Inspection and Materials Testing for Mid-Halton Wastewater Treatment Plant Structural Rehabilitation to Aeriation Tanks #1 to 6 and Digester Control Building Roof/Tunnel",Services,RFP,P-975-20,Oct 9,2020,Associated Engineering (Ont.) Ltd.,,1
Halton Region,"Provision of Engineering Services for Preliminary Design, Detailed Design, Contract Tender Preparation, Contract Administration, Inspection and Materials Testing for Mid-Halton Wastewater Treatment Plant Structural Rehabilitation to Aeriation Tanks #1 to 6 and Digester Control Building Roof/Tunnel",Services,RFP,P-975-20,Oct 9,2020,Dillon Consulting Limited,,0
Halton Region,"Provision of Engineering Services for Preliminary Design, Detailed Design, Contract Tender Preparation, Contract Administration, Inspection and Materials Testing for Mid-Halton Wastewater Treatment Plant Structural Rehabilitation to Aeriation Tanks #1 to 6 and Digester Control Building Roof/Tunnel",Services,RFP,P-975-20,Oct 9,2020,Milman & Associates Limited,,0
Halton Region,"Provision of Engineering Services for Preliminary Design, Detailed Design, Contract Tender Preparation, Contract Administration, Inspection and Materials Testing for Mid-Halton Wastewater Treatment Plant Structural Rehabilitation to Aeriation Tanks #1 to 6 and Digester Control Building Roof/Tunnel",Services,RFP,P-975-20,Oct 9,2020,MTE Consultants Inc.,,0
Halton Region,"Provision of Engineering Services for Preliminary Design, Detailed Design, Contract Tender Preparation, Contract Administration, Inspection and Materials Testing for Mid-Halton Wastewater Treatment Plant Structural Rehabilitation to Aeriation Tanks #1 to 6 and Digester Control Building Roof/Tunnel",Services,RFP,P-975-20,Oct 9,2020,Stantec Consulting Ltd.,,0
Halton Region,"Provision of Engineering Services for Preliminary Design, Detailed Design, Contract Tender Preparation, Contract Administration, Inspection and Materials Testing for Mid-Halton Wastewater Treatment Plant Structural Rehabilitation to Aeriation Tanks #1 to 6 and Digester Control Building Roof/Tunnel",Services,RFP,P-975-20,Oct 9,2020,WSP Canada Inc.,,0
Halton Region,Supply and Delivery of Magnesium Hydroxide for the MidHalton Wastewater Treatment Plant,Goods,RFT,T-230-20,Oct 6,2020,FloChem Ltd,"$145,200.00",1
Halton Region,Tree and Shrub Planting and Maintenance at the Burloak Water Treatment Plant,Construction,RFT,W-3318A-20,,,GMR Landscaping Inc.,"$208,643.65",1
Halton Region,Tree and Shrub Planting and Maintenance at the Burloak Water Treatment Plant,Construction,RFT,W-3318A-20,,,M & S Architectural Concrete Ltd.,"$398,449.24",0
Halton Region,Tree and Shrub Planting and Maintenance at the Burloak Water Treatment Plant,Construction,RFT,W-3318A-20,,,Gobro con Inc,"$268,203.44",0
Halton Region,Tree and Shrub Planting and Maintenance at the Burloak Water Treatment Plant,Construction,RFT,W-3318A-20,,,Cambridge Landscaping & Construction Ltd,"$279,137.60",0
Halton Region,Cleaning and Inspection of the Martin Street Easement Sanitary Trunk Sewer in the Town of Milton,Services,RFT,T-559-20,Sep 16,2020,Capital Sewer Services Inc.,"$108,648.75",0
Halton Region,Cleaning and Inspection of the Martin Street Easement Sanitary Trunk Sewer in the Town of Milton,Services,RFT,T-559-20,Sep 16,2020,PipeFlo Contracting Corp,"$63,070.00",0
Halton Region,Cleaning and Inspection of the Martin Street Easement Sanitary Trunk Sewer in the Town of Milton,Services,RFT,T-559-20,Sep 16,2020,Sewer Technologies Inc.,"$48,600.80",1
Halton Region,"Provision of Engineering Services for Preliminary and Detailed Design, Contract Tender Preparation, Contract Administration, Inspection and SCADA Program Services for the Emergency Chlorine Scrubber Replacement and Filter Piping Modifications at the Georgetown Water Treatment Plant",Services,RFP,P-973-20,Oct 21,2020,Hatch Ltd.,,0
Halton Region,"Provision of Engineering Services for Preliminary and Detailed Design, Contract Tender Preparation, Contract Administration, Inspection and SCADA Program Services for the Emergency Chlorine Scrubber Replacement and Filter Piping Modifications at the Georgetown Water Treatment Plant",Services,RFP,P-973-20,Oct 21,2020,R. E. Poisson Engineering Inc.,,1
Halton Region,"Provision of Engineering Services for Preliminary and Detailed Design, Contract Tender Preparation, Contract Administration, Inspection and SCADA Program Services for the Emergency Chlorine Scrubber Replacement and Filter Piping Modifications at the Georgetown Water Treatment Plant",Services,RFP,P-973-20,Oct 21,2020,R.V. Anderson Associates Limited,,0
Halton Region,"Provision of Engineering Services for Preliminary & Detailed Design, Contract Tender Preparation & Tender Award, Contract Admin., Construction Inspection, and Warranty Services for New Watermains & Wastewater Mains on 10 Side Road, Eighth Line, and Mountainview Rd S., Town of Halton Hills (Georgetown)",Construction,RFP,P-960-20,Nov 20,2020,AINLEY & ASSOCIATES LIMITED,,0
Halton Region,"Provision of Engineering Services for Preliminary & Detailed Design, Contract Tender Preparation & Tender Award, Contract Admin., Construction Inspection, and Warranty Services for New Watermains & Wastewater Mains on 10 Side Road, Eighth Line, and Mountainview Rd S., Town of Halton Hills (Georgetown)",Construction,RFP,P-960-20,Nov 20,2020,Associated Engineering (Ont.) Ltd.,,0
Halton Region,"Provision of Engineering Services for Preliminary & Detailed Design, Contract Tender Preparation & Tender Award, Contract Admin., Construction Inspection, and Warranty Services for New Watermains & Wastewater Mains on 10 Side Road, Eighth Line, and Mountainview Rd S., Town of Halton Hills (Georgetown)",Construction,RFP,P-960-20,Nov 20,2020,Environmental Infrastructure Solutions Inc.,,0
Halton Region,"Provision of Engineering Services for Preliminary & Detailed Design, Contract Tender Preparation & Tender Award, Contract Admin., Construction Inspection, and Warranty Services for New Watermains & Wastewater Mains on 10 Side Road, Eighth Line, and Mountainview Rd S., Town of Halton Hills (Georgetown)",Construction,RFP,P-960-20,Nov 20,2020,Hatch Ltd.,,0
Halton Region,"Provision of Engineering Services for Preliminary & Detailed Design, Contract Tender Preparation & Tender Award, Contract Admin., Construction Inspection, and Warranty Services for New Watermains & Wastewater Mains on 10 Side Road, Eighth Line, and Mountainview Rd S., Town of Halton Hills (Georgetown)",Construction,RFP,P-960-20,Nov 20,2020,R.J. Burnside & Associates Limited,,1
Halton Region,"Provision of Engineering Services for Preliminary & Detailed Design, Contract Tender Preparation & Tender Award, Contract Admin., Construction Inspection, and Warranty Services for New Watermains & Wastewater Mains on 10 Side Road, Eighth Line, and Mountainview Rd S., Town of Halton Hills (Georgetown)",Construction,RFP,P-960-20,Nov 20,2020,Stantec Consulting Ltd.,,0
Halton Region,"ENGINEERING SERVICES FOR PRELIMINARY AND DETAILED DESIGN, CONTRACT TENDER PREPARATION AND CONTRACT ADMINISTRATION AND INSPECTION FOR THE DAVIS ROAD BOOSTER PUMPING STATION RENEWAL",Services,RFP,P-971-20,Oct 5,2020,Environmental Infrastructure Solutions Inc.,,0
Halton Region,"ENGINEERING SERVICES FOR PRELIMINARY AND DETAILED DESIGN, CONTRACT TENDER PREPARATION AND CONTRACT ADMINISTRATION AND INSPECTION FOR THE DAVIS ROAD BOOSTER PUMPING STATION RENEWAL",Services,RFP,P-971-20,Oct 5,2020,EXP Services Inc.,,1
Halton Region,"ENGINEERING SERVICES FOR PRELIMINARY AND DETAILED DESIGN, CONTRACT TENDER PREPARATION AND CONTRACT ADMINISTRATION AND INSPECTION FOR THE DAVIS ROAD BOOSTER PUMPING STATION RENEWAL",Services,RFP,P-971-20,Oct 5,2020,GM BluePlan Engineering Limited,,0
Halton Region,"ENGINEERING SERVICES FOR PRELIMINARY AND DETAILED DESIGN, CONTRACT TENDER PREPARATION AND CONTRACT ADMINISTRATION AND INSPECTION FOR THE DAVIS ROAD BOOSTER PUMPING STATION RENEWAL",Services,RFP,P-971-20,Oct 5,2020,R.J. Burnside & Associates Limited,,0
Halton Region,"ENGINEERING SERVICES FOR PRELIMINARY AND DETAILED DESIGN, CONTRACT TENDER PREPARATION AND CONTRACT ADMINISTRATION AND INSPECTION FOR THE DAVIS ROAD BOOSTER PUMPING STATION RENEWAL",Services,RFP,P-971-20,Oct 5,2020,R.V. Anderson Associates Limited,,0
Halton Region,"ENGINEERING SERVICES FOR PRELIMINARY AND DETAILED DESIGN, CONTRACT TENDER PREPARATION AND CONTRACT ADMINISTRATION AND INSPECTION FOR THE DAVIS ROAD BOOSTER PUMPING STATION RENEWAL",Services,RFP,P-971-20,Oct 5,2020,WSP Canada Inc.,,0
Halton Region,ENGINEERING SERVICES FOR REFURBISHMENT OF SECONDARY CLARIFIERS #5,Services,RFP,P-955-20,Oct 2,2020,AINLEY & ASSOCIATES LIMITED,,0
Halton Region,ENGINEERING SERVICES FOR REFURBISHMENT OF SECONDARY CLARIFIERS #5,Services,RFP,P-955-20,Oct 2,2020,GHD Limited,,1
Halton Region,ENGINEERING SERVICES FOR REFURBISHMENT OF SECONDARY CLARIFIERS #5,Services,RFP,P-955-20,Oct 2,2020,Hatch Ltd.,,0
Halton Region,Irrigation Services,Services,RFP,P-223-20,Sep 29,2020,A Dew Underground Lawn Sprinklers Ltd O/A Raintree Irrigation and Outdoor Systems,,1
Halton Region,Irrigation Services,Services,RFP,P-223-20,Sep 29,2020,D J Rain,,0
Halton Region,Irrigation Services,Services,RFP,P-223-20,Sep 29,2020,Enviroturf Inc.,,0
Halton Region,Irrigation Services,Services,RFP,P-223-20,Sep 29,2020,Griffin Landscape Management Solutions Inc.,,0
Halton Region,Supply and Delivery of Lab Supplies for Water and Wastewater Treatment Facilities,Goods,RFT,T-229-20,Oct 27,2020,RALABS,"$560,756.48",0
Halton Region,Supply and Delivery of Lab Supplies for Water and Wastewater Treatment Facilities,Goods,RFT,T-229-20,Oct 27,2020,VWR International,"$465,461.26",1
Halton Region,2021 Halton Region Guide and Waste Collection Calendar,Services,RFT,T-188-20,Sep 30,2020,Barrie Press,"$81,410.00",0
Halton Region,2021 Halton Region Guide and Waste Collection Calendar,Services,RFT,T-188-20,Sep 30,2020,Data Direct Group Inc.,"$88,032.69",0
